220200,2,吉林市,220000
220201,3,市辖区,220200
220202,3,昌邑区,220200
220203,3,龙潭区,220200
220204,3,船营区,220200
220211,3,丰满区,220200
220221,3,永吉县,220200
220281,3,蛟河市,220200
220282,3,桦甸市,220200
220283,3,舒兰市,220200
220284,3,磐石市,220200
220300,2,四平市,220000
220301,3,市辖区,220300
220302,3,铁西区,220300
220303,3,铁东区,220300
220322,3,梨树县,220300
220323,3,伊通满族自治县,220300
220381,3,公主岭市,220300
220382,3,双辽市,220300
220400,2,辽源市,220000
220401,3,市辖区,220400
220402,3,龙山区,220400
220403,3,西安区,220400
220421,3,东丰县,220400
220422,3,东辽县,220400
220500,2,通化市,220000
220501,3,市辖区,220500
220502,3,东昌区,220500
220503,3,二道江区,220500
220521,3,通化县,220500
220523,3,辉南县,220500
220524,3,柳河县,220500
220581,3,梅河口市,220500
220582,3,集安市,220500
220600,2,白山市,220000
220601,3,市辖区,220600
220602,3,浑江区,220600
220605,3,江源区,220600
220621,3,抚松县,220600
220622,3,靖宇县,220600
220623,3,长白朝鲜族自治县,220600
220681,3,临江市,220600
220700,2,松原市,220000
220701,3,市辖区,220700
220702,3,宁江区,220700
220721,3,前郭尔罗斯蒙古族自治县,220700
220722,3,长岭县,220700
220723,3,乾安县,220700
220781,3,扶余市,220700
220800,2,白城市,220000
220801,3,市辖区,220800
220802,3,洮北区,220800
220821,3,镇赉县,220800
220822,3,通榆县,220800
220881,3,洮南市,220800
220882,3,大安市,220800
222400,2,延边朝鲜族自治州,220000
222401,3,延吉市,222400
222402,3,图们市,222400
222403,3,敦化市,222400
222404,3,珲春市,222400
222405,3,龙井市,222400
222406,3,和龙市,222400
222424,3,汪清县,222400
222426,3,安图县,222400
230000,1,黑龙江省,100000
230100,2,哈尔滨市,230000
230101,3,市辖区,230100
230102,3,道里区,230100
230103,3,南岗区,230100
230104,3,道外区,230100
230108,3,平房区,230100
230109,3,松北区,230100
230110,3,香坊区,230100
230111,3,呼兰区,230100
230112,3,阿城区,230100
230113,3,双城区,230100
230123,3,依兰县,230100
230124,3,方正县,230100
230125,3,宾县,230100
